"Dermatitis Herpetiformis[SEP]Dermatitis","small intestine cancer[SEP]small intestine carcinoid neuroendocrine tumor[SEP]duodenum cancer[SEP]ileum cancer[SEP]jejunal cancer[SEP]small intestine lymphoma[SEP]small intestine carcinoma[SEP]small intestine leiomyosarcoma[SEP]small intestinal sarcoma[SEP]small intestinal vasoactive intestinal peptide producing tumor[SEP]small intestinal L-cell glucagon-like peptide producing tumor","0"
"Mediastinitis[SEP]Non-Neoplastic Mediastinal Disorder","connective tissue disease[SEP]arterial tortuosity syndrome[SEP]funisitis[SEP]autoimmune disease of skin and connective tissue[SEP]connective tissue benign neoplasm[SEP]ossification of the posterior longitudinal ligament of spine[SEP]bone disease[SEP]congenital vertical talus[SEP]hyaline fibromatosis syndrome[SEP]ainhum[SEP]cartilage disease[SEP]fibrodysplasia ossificans progressiva[SEP]frozen shoulder[SEP]ochronosis[SEP]Marfan syndrome[SEP]rheumatic disease[SEP]connective tissue cancer[SEP]enthesopathy[SEP]synovitis[SEP]pseudoxanthoma elasticum[SEP]interstitial lung disease[SEP]mucinoses[SEP]cellulitis[SEP]dental pulp disease[SEP]Volkmann contracture[SEP]lipodystrophy[SEP]mediastinitis[SEP]collagen disease[SEP]plantar fascial fibromatosis[SEP]systemic lupus erythematosus[SEP]fasciitis[SEP]interstitial keratitis[SEP]periostitis","1"
"Severe Combined Immunodeficiency[SEP]Congenital Combined Immunodeficiency","myocarditis[SEP]autoimmune myocarditis[SEP]acute myocarditis[SEP]interstitial myocarditis[SEP]rheumatic myocarditis","0"
"Ovarian Biphasic or Triphasic Teratoma[SEP]Ovarian Teratoma","ovarian germ cell teratoma[SEP]monodermal teratoma[SEP]childhood teratoma of the ovary[SEP]ovarian biphasic or triphasic teratoma","1"
"Anal Disorder[SEP]Digestive System Disorder","impulse control disorder[SEP]trichotillomania[SEP]pathological gambling[SEP]kleptomania[SEP]intermittent explosive disorder[SEP]pyromania[SEP]Kluver-Bucy syndrome","0"
"Uterine Corpus Apoplectic Leiomyoma[SEP]Uterine Corpus Leiomyoma","seborrheic keratosis[SEP]melanoacanthoma[SEP]inflamed seborrheic keratosis[SEP]vulvar seborrheic keratosis[SEP]inverted follicular keratosis","0"
"Splenic Manifestation of Leukemia[SEP]Leukemia[SEP]Malignant Splenic Neoplasm","spleen cancer[SEP]splenic marginal zone lymphoma[SEP]spleen angiosarcoma[SEP]splenic manifestation of leukemia","1"
"Childhood Meningeal Melanoma[SEP]Meningeal Melanoma[SEP]Childhood Malignant Central Nervous System Neoplasm","meningeal melanoma[SEP]childhood leptomeningeal melanoma[SEP]adult leptomeningeal melanoma","1"
"Tibial Adamantinoma[SEP]Adamantinoma","ureter transitional cell carcinoma[SEP]infiltrating ureter transitional cell carcinoma","0"
"Malignant Ovarian Cyst[SEP]Neoplasm by Obsolete Classification","ovarian cancer[SEP]ovarian melanoma[SEP]ovarian malignant mesothelioma[SEP]malignant ovarian cyst[SEP]ovary sarcoma[SEP]ovarian lymphoma[SEP]ovary epithelial cancer[SEP]ovarian Wilms' cancer[SEP]ovarian germ cell cancer[SEP]ovary neuroendocrine neoplasm[SEP]dysgerminoma[SEP]ovarian angiosarcoma[SEP]ovarian squamous cell carcinoma[SEP]ovarian embryonal carcinoma[SEP]liposarcoma of the ovary[SEP]ovarian clear cell malignant adenofibroma","1"
"Mixed Cell Adenoma[SEP]Adenoma[SEP]Mixed Neoplasm","adenoma[SEP]periampullary adenoma[SEP]colorectal adenoma[SEP]hepatocellular adenoma[SEP]villous adenoma[SEP]gallbladder adenoma[SEP]cecum adenoma[SEP]colon adenoma[SEP]large intestine adenoma[SEP]rectal adenoma[SEP]duodenum adenoma[SEP]uterine corpus adenomatoid tumor[SEP]breast fibroadenoma[SEP]breast adenoma[SEP]minor vestibular glands adenoma[SEP]Wolffian duct adenoma[SEP]cystadenoma[SEP]intracystic papillary adenoma[SEP]renal adenoma[SEP]thyroid adenoma[SEP]papillary adenoma[SEP]pituitary adenoma[SEP]gastrointestinal adenoma[SEP]fallopian tube adenomatoid tumor[SEP]bile duct adenoma[SEP]Bartholin's gland adenoma[SEP]mixed cell adenoma[SEP]lung adenoma[SEP]clear cell adenoma[SEP]bronchus adenoma[SEP]lipoadenoma[SEP]water-clear cell adenoma[SEP]vaginal adenoma[SEP]urinary bladder villous adenoma[SEP]eccrine papillary adenoma[SEP]urethral villous adenoma[SEP]rete testis adenoma[SEP]adrenal adenoma[SEP]nephrogenic adenoma of urinary bladder[SEP]nephrogenic adenoma[SEP]epididymis adenomatoid tumor[SEP]parathyroid adenoma[SEP]infiltrating nipple syringomatous adenoma[SEP]pancreatic intraductal papillary-mucinous adenoma[SEP]alveoli adenoma","1"
"Pancreatic Insufficiency[SEP]Non-Neoplastic Pancreatic Disorder","pancreas disease[SEP]autoimmune pancreatitis[SEP]pancreatic agenesis[SEP]annular pancreas[SEP]pancreatic steatorrhea[SEP]pancreatic mucinous ductal ectasia[SEP]exocrine pancreatic insufficiency[SEP]opisthorchiasis[SEP]endocrine pancreas disease[SEP]pancreatic cancer[SEP]hyperinsulinism[SEP]pancreatic cystadenoma[SEP]pancreatitis","1"
"Prostate Acinar Mucinous Adenocarcinoma[SEP]Mucinous Adenocarcinoma[SEP]Prostate Acinar Adenocarcinoma","cerebrum cancer[SEP]central nervous system embryonal tumor[SEP]frontal lobe neoplasm[SEP]parietal lobe neoplasm[SEP]temporal lobe neoplasm[SEP]cerebral ventricle cancer[SEP]cerebral neuroblastoma[SEP]cerebral lymphoma[SEP]cerebral meningioma[SEP]childhood cerebral astrocytoma[SEP]cerebral primitive neuroectodermal tumor[SEP]occipital lobe neoplasm","0"
"Stiff Person Syndrome[SEP]Syndrome[SEP]Rare Non-Neoplastic Disorder","movement disease[SEP]Parkinsonism[SEP]congenital mirror movement disorder[SEP]X-linked parkinsonism-spasticity syndrome[SEP]neurodevelopmental disorder with involuntary movements[SEP]choreatic disease[SEP]Stiff-Person syndrome[SEP]extrapyramidal and movement disease[SEP]benign shuddering attacks[SEP]essential tremor[SEP]dystonia[SEP]progressive supranuclear palsy[SEP]lingual-facial-buccal dyskinesia","1"
"Refractory Malignant Testicular Germ Cell Tumor[SEP]Refractory Malignant Germ Cell Tumor[SEP]Refractory Malignant Male Reproductive System Neoplasm[SEP]Malignant Testicular Germ Cell Tumor","clear cell meningioma[SEP]brainstem intraparenchymal clear cell meningioma","0"
"Childhood Central Nervous System Choriocarcinoma[SEP]Childhood Choriocarcinoma[SEP]Childhood Malignant Central Nervous System Neoplasm[SEP]Childhood Central Nervous System Germ Cell Tumor[SEP]Childhood Extragonadal Malignant Germ Cell Tumor[SEP]Central Nervous System Choriocarcinoma","ovary epithelial cancer[SEP]malignant ovarian surface epithelial-stromal neoplasm[SEP]ovary transitional cell carcinoma[SEP]ovarian mucinous neoplasm[SEP]ovarian endometrial cancer[SEP]ovarian papillary neoplasm[SEP]familiar ovarian carcinoma[SEP]Krukenberg carcinoma","0"
"Interstitial Nephritis[SEP]Nephritis","low grade glioma[SEP]childhood low-grade glioma[SEP]diffuse low-grade glioma, MAPK pathway–altered[SEP]angiocentric glioma[SEP]benign ependymoma[SEP]pleomorphic xanthoastrocytoma[SEP]diffuse astrocytoma","0"
"Stiff Person Syndrome[SEP]Syndrome[SEP]Rare Non-Neoplastic Disorder","gallbladder carcinoma[SEP]gallbladder adenocarcinoma[SEP]gallbladder squamous cell carcinoma[SEP]adenosquamous gallbladder carcinoma[SEP]gallbladder mucinous carcinoma[SEP]gallbladder small cell carcinoma","0"
"Verrucous Lesion[SEP]Squamous Cell Neoplasm","viral infectious disease[SEP]chikungunya[SEP]La Crosse encephalitis[SEP]tick-borne encephalitis[SEP]Nipah virus encephalitis[SEP]Argentine hemorrhagic fever[SEP]Bolivian hemorrhagic fever[SEP]Venezuelan hemorrhagic fever[SEP]Brazilian hemorrhagic fever[SEP]Chapare hemorrhagic fever[SEP]Whitewater Arroyo hemorrhagic fever[SEP]lujo hemorrhagic fever[SEP]exanthema subitum[SEP]O'nyong'nyong fever[SEP]Barmah Forest virus disease[SEP]Ross River fever[SEP]Oropouche fever[SEP]adult T-cell leukemia/lymphoma[SEP]Zika fever[SEP]Coronavirus infectious disease[SEP]human cytomegalovirus infection[SEP]louping ill[SEP]viral meningitis[SEP]viral pneumonia[SEP]Eastern equine encephalitis[SEP]Murray Valley encephalitis[SEP]Western equine encephalitis[SEP]Japanese encephalitis[SEP]St. Louis encephalitis[SEP]hand, foot and mouth disease[SEP]epidemic pleurodynia[SEP]herpangina[SEP]common wart[SEP]Human papillomavirus infectious disease[SEP]anogenital venereal wart[SEP]acute hemorrhagic conjunctivitis[SEP]rabies[SEP]Hantavirus hemorrhagic fever with renal syndrome[SEP]Kyasanur forest disease[SEP]Phlebotomus fever[SEP]lymphocytic choriomeningitis[SEP]dengue disease[SEP]Crimean-Congo hemorrhagic fever[SEP]viral labyrinthitis[SEP]hepatitis A[SEP]respiratory syncytial virus infectious disease[SEP]Rift Valley fever[SEP]plantar wart[SEP]pharyngoconjunctival fever[SEP]hantavirus pulmonary syndrome[SEP]hepatitis C[SEP]viral hepatitis[SEP]hepatitis B[SEP]hepatitis D[SEP]viral gastritis[SEP]West Nile encephalitis[SEP]West Nile fever[SEP]Newcastle disease[SEP]aleutian mink disease[SEP]Epstein-Barr virus infectious disease[SEP]tropical spastic paraparesis[SEP]mpox[SEP]vaccinia[SEP]viral laryngitis[SEP]Arenaviridae infectious disease[SEP]Ebola hemorrhagic fever[SEP]Marburg hemorrhagic fever[SEP]hepatitis E[SEP]Colorado tick fever[SEP]poliomyelitis[SEP]borna disease[SEP]human immunodeficiency virus infectious disease[SEP]focal epithelial hyperplasia[SEP]viral esophagitis[SEP]progressive multifocal leukoencephalopathy[SEP]viral encephalitis[SEP]influenza[SEP]herpes zoster[SEP]herpes simplex[SEP]measles[SEP]Kaposi's sarcoma[SEP]chickenpox[SEP]viral exanthem[SEP]milker's nodule[SEP]smallpox[SEP]contagious pustular dermatitis[SEP]molluscum contagiosum[SEP]cowpox[SEP]subacute sclerosing panencephalitis[SEP]Lassa fever[SEP]Venezuelan equine encephalitis[SEP]yellow fever[SEP]Omsk hemorrhagic fever","1"
"Cherry Hemangioma[SEP]Skin Hemangioma[SEP]Capillary Hemangioma","skin benign neoplasm[SEP]skin lipoma[SEP]hemangioma of subcutaneous tissue[SEP]dermoid cyst of skin[SEP]skin epithelioid hemangioma[SEP]clear cell acanthoma[SEP]eyelid benign neoplasm[SEP]skin granular cell tumor[SEP]granular cell tumor[SEP]cutaneous ganglioneuroma[SEP]epidermal appendage tumor[SEP]skin glomangioma[SEP]dermis tumor[SEP]senile angioma[SEP]sweat gland benign neoplasm[SEP]skin papilloma[SEP]cutaneous fibrous histiocytoma[SEP]skin hemangioma[SEP]hair follicle neoplasm[SEP]sebaceous gland neoplasm[SEP]angiokeratoma circumscriptum[SEP]seborrheic keratosis[SEP]scrotal angioma[SEP]angiokeratoma of Fordyce[SEP]benign dermal neurilemmoma","1"
"Suprasellar Meningioma[SEP]Sellar Meningioma","dry eye syndrome[SEP]xerophthalmia[SEP]keratoconjunctivitis sicca","0"
"Coccidiosis[SEP]Protozoal Infection","renal cell carcinoma[SEP]childhood kidney cell carcinoma[SEP]hereditary renal cell carcinoma[SEP]multilocular clear cell renal cell carcinoma[SEP]collecting duct carcinoma[SEP]papillary renal cell carcinoma[SEP]clear cell renal cell carcinoma[SEP]chromophobe renal cell carcinoma[SEP]mucinous tubular and spindle renal cell carcinoma[SEP]sarcomatoid renal cell carcinoma","0"
"Amelanotic Melanoma[SEP]Melanoma","melanoma[SEP]mucosal melanoma[SEP]scrotum melanoma[SEP]malignant anus melanoma[SEP]spinal cord melanoma[SEP]rectum malignant melanoma[SEP]malignant spindle cell melanoma[SEP]amelanotic melanoma[SEP]epithelioid cell melanoma[SEP]uveal melanoma[SEP]choroid spindle cell melanoma[SEP]ciliary body spindle cell melanoma[SEP]familial melanoma[SEP]melanomatosis[SEP]iris spindle cell melanoma[SEP]gallbladder melanoma[SEP]skin melanoma","1"
"Renal Failure[SEP]Non-Neoplastic Kidney Disorder","kidney disease[SEP]dioctophymiasis[SEP]renal fibrosis[SEP]familial juvenile hyperuricemic nephropathy[SEP]obstructive nephropathy[SEP]renal hypoplasia[SEP]kidney cortex disease[SEP]hypophosphatemic nephrolithiasis/osteoporosis[SEP]apolipoprotein A-IV associated amyloidosis[SEP]dialysis-related amyloidosis[SEP]immunoglobulin light chain amyloidosis[SEP]immunoglobulin heavy chain amyloidosis[SEP]serum amyloid A amyloidosis[SEP]renal hypertension[SEP]kidney failure[SEP]nephritis[SEP]Hantavirus hemorrhagic fever with renal syndrome[SEP]granulomatosis with polyangiitis[SEP]secondary hyperparathyroidism of renal origin[SEP]hemolytic-uremic syndrome[SEP]nephrocalcinosis[SEP]nephronophthisis[SEP]renal osteodystrophy[SEP]atheroembolism of kidney[SEP]renal agenesis[SEP]kidney cancer[SEP]pyelitis[SEP]cystic kidney disease[SEP]kidney papillary necrosis[SEP]perinephritis[SEP]anuria[SEP]kidney benign neoplasm[SEP]stricture or kinking of ureter[SEP]renal tubular transport disease[SEP]proteinuria[SEP]nephrolithiasis[SEP]renal infectious disease[SEP]kidney carcinoma in situ[SEP]cystinuria[SEP]diabetes insipidus[SEP]orthostatic proteinuria[SEP]kidney hypertrophy[SEP]renal tuberculosis[SEP]Goodpasture syndrome","1"
"Dentatorubral-Pallidoluysian Atrophy[SEP]Repeat Expansion Disease[SEP]Central Nervous System Degenerative Disorder[SEP]Rare Non-Neoplastic Disorder","cholangitis[SEP]sclerosing cholangitis[SEP]suppurative cholangitis[SEP]ascending cholangitis[SEP]acute cholangitis[SEP]pericholangitis[SEP]cholecystitis[SEP]chronic cholangitis","0"
"Freeman-Sheldon Syndrome[SEP]Syndrome[SEP]Arthrogryposis","distal arthrogryposis[SEP]distal arthrogryposis type 10[SEP]distal arthrogryposis type 5D[SEP]congenital contractural arachnodactyly[SEP]distal arthrogryposis type 1[SEP]distal arthrogryposis type 2B[SEP]distal arthrogryposis type 7[SEP]Freeman-Sheldon syndrome[SEP]distal arthrogryposis type 3[SEP]distal arthrogryposis type 5[SEP]distal arthrogryposis type 6[SEP]distal arthrogryposis type 4","1"
"Disseminated Intravascular Coagulation in Newborn[SEP]Disseminated Intravascular Coagulation","primary cutaneous T-cell non-Hodgkin lymphoma[SEP]primary cutaneous gamma-delta T-cell lymphoma[SEP]Sezary's disease[SEP]mycosis fungoides","0"
"Synpolydactyly[SEP]Syndrome[SEP]Rare Non-Neoplastic Disorder","subglottis squamous cell carcinoma[SEP]subglottis verrucous carcinoma","0"
"Cervical Keratinizing Squamous Cell Carcinoma[SEP]Cervical Squamous Cell Carcinoma[SEP]Keratinizing Squamous Cell Carcinoma","cervical squamous cell carcinoma[SEP]cervical verrucous carcinoma[SEP]cervical basaloid squamous cell carcinoma[SEP]cervical keratinizing squamous cell carcinoma[SEP]cervical lymphoepithelioma-like carcinoma[SEP]cervical non-keratinizing squamous cell carcinoma[SEP]microinvasive cervical squamous cell carcinoma","1"
"Endometrioid Stromal Sarcoma of the Vagina[SEP]Connective and Soft Tissue Neoplasm (Antiquated)","rectosigmoid junction cancer[SEP]rectosigmoid cancer","0"
"Apocrine Adenoma[SEP]Benign Apocrine Neoplasm[SEP]Sweat Gland Adenoma","apocrine sweat gland neoplasm[SEP]hidrocystoma[SEP]apocrine adenoma[SEP]spiradenoma[SEP]syringocystadenoma papilliferum[SEP]ceruminoma","1"
"Extraventricular Neurocytoma[SEP]Primary Brain Neoplasm[SEP]Glioneuronal and Neuronal Tumors","fibrosarcoma[SEP]dermatofibrosarcoma protuberans[SEP]adult fibrosarcoma[SEP]conventional fibrosarcoma[SEP]childhood fibrosarcoma[SEP]central nervous system fibrosarcoma[SEP]small bowel fibrosarcoma","0"
"Speech Disorder[SEP]Communication Disorder","disease by infectious agent[SEP]bacterial infectious disease[SEP]parasitic infectious disease[SEP]fungal infectious disease[SEP]prion disease[SEP]viral infectious disease","0"
"Thyroid Gland Follicular Carcinoma[SEP]Encapsulated Neoplasm[SEP]Differentiated Thyroid Gland Carcinoma","posterior pituitary gland neoplasm[SEP]pituicytoma[SEP]spindle cell oncocytoma[SEP]granular cell tumor of the sellar region","0"
"Chordoma[SEP]Malignant Bone Neoplasm[SEP]Notochordal Tumor","notochordal cancer[SEP]chordoma","1"
"Alpha Thalassemia[SEP]Thalassemia","thalassemia[SEP]alpha thalassemia[SEP]beta thalassemia","1"
"Gastroparesis[SEP]Digestive System Finding[SEP]Paresis","functional gastric disease[SEP]gastroparesis[SEP]postgastrectomy syndrome","1"
"Language Disorder[SEP]Communication Disorder[SEP]Developmental Disorder","communication disorder[SEP]mixed receptive-expressive language disorder[SEP]agnosia[SEP]speech disorder[SEP]language disorder","1"
"Mixed Cellularity Classic Hodgkin Lymphoma[SEP]Classic Hodgkin Lymphoma","cholestasis[SEP]obstructive jaundice[SEP]biliary atresia[SEP]extrahepatic cholestasis[SEP]intrahepatic cholestasis","0"
"Thanatophoric Dysplasia[SEP]Rare Non-Neoplastic Disorder","osteochondrodysplasia[SEP]campomelic dysplasia[SEP]acheiropody[SEP]acrocapitofemoral dysplasia[SEP]atelosteogenesis[SEP]Boomerang dysplasia[SEP]brachyolmia[SEP]midface dysplasia[SEP]schneckenbecken dysplasia[SEP]omodysplasia[SEP]chondrodysplasia Blomstrand type[SEP]Desbuquois dysplasia[SEP]fibrochondrogenesis[SEP]hypertrichotic osteochondrodysplasia Cantu type[SEP]microcephalic osteodysplastic primordial dwarfism type I[SEP]microcephalic osteodysplastic primordial dwarfism type II[SEP]Leri-Weill dyschondrosteosis[SEP]metaphyseal dysplasia[SEP]otospondylomegaepiphyseal dysplasia, autosomal recessive[SEP]spondyloepimetaphyseal dysplasia[SEP]pycnodysostosis[SEP]hypochondroplasia[SEP]achondrogenesis[SEP]hypochondrogenesis[SEP]Kniest dysplasia[SEP]pseudoachondroplasia[SEP]acromesomelic dysplasia[SEP]diaphyseal medullary stenosis with malignant fibrous histiocytoma[SEP]otospondylomegaepiphyseal dysplasia, autosomal dominant[SEP]calvarial doughnut lesions with bone fragility[SEP]Kenny-Caffey syndrome[SEP]progressive pseudorheumatoid arthropathy of childhood[SEP]Silverman-Handmaker type dyssegmental dysplasia[SEP]acromicric dysplasia[SEP]Torrance type platyspondylic dysplasia[SEP]metachondromatosis[SEP]metaphyseal dysplasia-maxillary hypoplasia-brachydactyly syndrome[SEP]osteoglophonic dysplasia[SEP]gnathodiaphyseal dysplasia[SEP]parastremmatic dwarfism[SEP]spondyloperipheral dysplasia[SEP]chondrodysplasia with joint dislocations gPAPP type[SEP]spondyloepiphyseal dysplasia[SEP]spondylometaphyseal dysplasia[SEP]osteogenesis imperfecta[SEP]multiple epiphyseal dysplasia[SEP]thanatophoric dysplasia[SEP]cleidocranial dysplasia[SEP]diastrophic dysplasia[SEP]Blount's disease[SEP]Weissenbacher-Zweymuller syndrome[SEP]achondroplasia","1"
"Chondroid Syringoma[SEP]Benign Sweat Gland Neoplasm[SEP]Mixed Neoplasm","eccrine sweat gland neoplasm[SEP]eccrine mixed tumor of skin[SEP]eccrine acrospiroma[SEP]eccrine papillary adenoma","1"
"Pulmonary Valvular Insufficiency[SEP]Valvular Insufficiency[SEP]Pulmonary Valve Disorder","cognitive disorder[SEP]subjective cognitive decline[SEP]mild cognitive impairment[SEP]amnestic disorder[SEP]dementia[SEP]anxiety disorder[SEP]psychotic disorder[SEP]mood disorder","0"
"Spindle Cell Squamous Cell Carcinoma[SEP]Sarcomatoid Carcinoma[SEP]Squamous Cell Carcinoma","skin squamous cell carcinoma[SEP]keratoacanthoma[SEP]plantar verrucous skin carcinoma[SEP]sarcomatoid squamous cell skin carcinoma[SEP]acantholytic squamous cell skin carcinoma[SEP]pseudovascular skin squamous cell carcinoma[SEP]clear cell squamous cell skin carcinoma","1"
"Wolfram Syndrome[SEP]Syndrome[SEP]Rare Non-Neoplastic Disorder","autoimmune disease of cardiovascular system[SEP]autoimmune cardiomyopathy[SEP]autoimmune atherosclerosis[SEP]autoimmune vasculitis[SEP]Libman-Sacks endocarditis[SEP]autoimmune myocarditis[SEP]STING-associated vasculopathy with onset in infancy[SEP]Behcet's disease[SEP]temporal arteritis[SEP]antiphospholipid syndrome[SEP]rheumatic pulmonary valve disease","0"
