"Diffuse Cerebral Sclerosis of Schilder[SEP][CLS]uterine fibroid","0"
"Penile Mixed Squamous Cell Carcinoma[SEP][CLS]penis squamous cell carcinoma","1"
"Distal Bile Duct Carcinoma[SEP][CLS]bile duct adenoma","0"
"Rectal Cloacogenic Carcinoma[SEP][CLS]benign giant cell tumor","0"
"Laryngeal Stenosis[SEP][CLS]frontal sinus benign neoplasm","0"
"Degenerative Disorder[SEP][CLS]central nervous system disease","1"
"Spindle Cell Oncocytoma[SEP][CLS]mesenchymal chondrosarcoma","0"
"Nesidioblastosis[SEP][CLS]hypoglycemia","1"
"Ovarian Mucinous Cystadenoma[SEP][CLS]ovarian cystadenoma","1"
"Primary Hyperoxaluria Type III[SEP][CLS]primary hyperoxaluria","1"
"Lactotroph Pituitary Neuroendocrine Tumor[SEP][CLS]functioning pituitary adenoma","1"
"MELAS Syndrome[SEP][CLS]mitochondrial encephalomyopathy","1"
"Periosteal Chondrosarcoma[SEP][CLS]ovarian disease","0"
"Varicose Vein[SEP][CLS]vein disease","1"
"Gastroparesis[SEP][CLS]opportunistic mycosis","0"
"Peritoneal Mesothelial Neoplasm[SEP][CLS]anemia","0"
"Malignant Essential Hypertension[SEP][CLS]essential hypertension","1"
"Gastric Tubular Adenocarcinoma[SEP][CLS]gastric adenocarcinoma","1"
"Intestinal Volvulus[SEP][CLS]parasitic infectious disease","0"
"Chordoid Meningioma[SEP][CLS]meningioma","1"
"Astrocytoma, IDH-Mutant, Grade 4[SEP][CLS]autonomic nervous system neoplasm","0"
"Myxoid Leiomyosarcoma[SEP][CLS]leiomyosarcoma","1"
"Werdnig-Hoffmann Disease[SEP][CLS]childhood spinal muscular atrophy","1"
"Thrombocytopenia Due to Immune Destruction[SEP][CLS]systemic mastocytosis","0"
"Leri-Weill Dyschondrosteosis[SEP][CLS]biliary tract benign neoplasm","0"
"Orbit Cavernous Hemangioma[SEP][CLS]perineurioma","0"
"Fallopian Tube Disorder[SEP][CLS]ovarian carcinoma","0"
"Posteroinferior Myocardial Infarction by ECG Finding[SEP][CLS]uterine fibroid","0"
"Tangier Disease[SEP][CLS]hypolipoproteinemia","1"
"Mixed Receptive-Expressive Language Disorder[SEP][CLS]amnestic disorder","0"
"Smooth Muscle Neoplasm[SEP][CLS]bronchus adenoma","0"
"Xanthogranulomatous Pyelonephritis[SEP][CLS]chronic pyelonephritis","1"
"Osteosclerosis[SEP][CLS]bone remodeling disease","1"
"Steroid Lipomatosis[SEP][CLS]diaphragm disease","0"
"Partial Retinal Arterial Occlusion[SEP][CLS]cystitis","0"
"Emery-Dreifuss Muscular Dystrophy[SEP][CLS]muscular dystrophy","1"
"Neurofibroma[SEP][CLS]amino acid metabolic disorder","0"
"Brucellosis[SEP][CLS]primary bacterial infectious disease","1"
"Pituitary Gland Necrosis[SEP][CLS]skin disease","0"
"Ischemic Fasciitis[SEP][CLS]pulmonary large cell neuroendocrine carcinoma","0"
"Hypoplastic Right Heart Syndrome[SEP][CLS]congenital heart disease","1"
"Aortitis[SEP][CLS]B-cell lymphoma","0"
"Dacryocystitis[SEP][CLS]personality disorder","0"
"Conus Medullaris Neoplasm[SEP][CLS]spinal cancer","1"
"Thyroid Gland Microfollicular Adenoma[SEP][CLS]follicular adenoma","1"
"Mycosis Fungoides[SEP][CLS]pancreas disease","0"
"Inflammatory Leiomyosarcoma[SEP][CLS]leiomyosarcoma","1"
"Cervical Adenoid Cystic Carcinoma[SEP][CLS]external ear disease","0"
"Malignant Testicular Germ Cell Tumor[SEP][CLS]testicular germ cell cancer","1"
"Intrahepatic Cholestasis[SEP][CLS]cholestasis","1"
"Ileal Neoplasm[SEP][CLS]small intestine benign neoplasm","1"
"Protein S Deficiency Disease[SEP][CLS]psychotic disorder","0"
"Childhood Mediastinal Neurogenic Neoplasm[SEP][CLS]posterior fossa ependymoma","0"
"Malignant Buccal Mucosa Neoplasm[SEP][CLS]liposarcoma","0"
"Aromatic L-Amino-Acid Decarboxylase Deficiency[SEP][CLS]parasitic ectoparasitic infectious disease","0"
"Lung Adenoid Cystic Carcinoma[SEP][CLS]lung carcinoma","1"
"Small Intestinal Sarcoma[SEP][CLS]muscle cancer","0"
"Classic Variant of Chromophobe Renal Cell Carcinoma[SEP][CLS]testicular yolk sac tumor","0"
"Sebaceous Adenoma[SEP][CLS]retinal cancer","0"
"Extraskeletal Ewing Sarcoma[SEP][CLS]cervical adenomyoma","0"
"HIV Infection[SEP][CLS]viral infectious disease","1"
"Lower Clivus Meningioma[SEP][CLS]intraductal breast benign neoplasm","0"
"Breast Extraskeletal Osteosarcoma[SEP][CLS]breast sarcoma","1"
"Somatostatin-Producing Neuroendocrine Tumor[SEP][CLS]adenocarcinoma","0"
"Pernicious Anemia[SEP][CLS]apocrine sweat gland neoplasm","0"
"Spongiotic Dermatitis[SEP][CLS]cardiovascular system disease","0"
"Alcoholic Cirrhosis[SEP][CLS]liver cirrhosis","1"
"Fallopian Tube Serous Papilloma[SEP][CLS]fallopian tube benign neoplasm","1"
"Cribriform Carcinoma[SEP][CLS]breast carcinoma","1"
"Bile Duct Disorder[SEP][CLS]biliary tract disease","1"
"Vaginal Squamous Neoplasm[SEP][CLS]vaginal cancer","1"
"Postauricular Lymphadenitis[SEP][CLS]lymphadenitis","1"
"Childhood Dermatomyositis[SEP][CLS]dermatomyositis","1"
"Peripheral Ganglioneuroblastoma[SEP][CLS]amino acid metabolic disorder","0"
"Gout[SEP][CLS]arthritis","1"
"Nonspecific Interstitial Pneumonia[SEP][CLS]idiopathic interstitial pneumonia","1"
"Rubella Infection[SEP][CLS]West Nile encephalitis","1"
"Childhood Acute Lymphoblastic Leukemia[SEP][CLS]penis squamous cell carcinoma","0"
"Invasive Bladder Clear Cell (Glycogen-Rich) Urothelial Carcinoma[SEP][CLS]invasive bladder transitional cell carcinoma","1"
"Hereditary Leukokeratosis[SEP][CLS]thymus gland disease","0"
"Testicular Fibroma[SEP][CLS]nutritional deficiency disease","0"
"Vulvar Sebaceous Carcinoma[SEP][CLS]Waardenburg syndrome","0"
"Gastroschisis[SEP][CLS]physical disorder","1"
"Hypopituitarism[SEP][CLS]acute myeloid leukemia","0"
"Phimosis[SEP][CLS]penile disease","1"
"Adult Malignant Mesenchymoma[SEP][CLS]nasal cavity carcinoma","0"
"Achard Syndrome[SEP][CLS]syndrome","1"
"Vulvar Porocarcinoma[SEP][CLS]lymphopenia","0"
"Invasive Bladder Micropapillary Urothelial Carcinoma[SEP][CLS]invasive bladder transitional cell carcinoma","1"
"Lacrimal Gland Carcinoma ex Pleomorphic Adenoma[SEP][CLS]lacrimal gland cancer","1"
"Acute Leukemia[SEP][CLS]cutaneous mastocytosis","0"
"Liposarcoma[SEP][CLS]uterine ligament cancer","0"
"Porokeratosis[SEP][CLS]keratosis","1"
"Lactose Intolerance[SEP][CLS]carbohydrate metabolic disorder","1"
"Breast Fibrocystic Change, Proliferative Type with Atypia[SEP][CLS]breast fibrocystic disease","1"
"Prostate Acinar Signet Ring Cell-Like Adenocarcinoma[SEP][CLS]hydrocephalus","0"
"Testicular Fibroma[SEP][CLS]male reproductive organ benign neoplasm","1"
"Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like Variant[SEP][CLS]invasive bladder transitional cell carcinoma","1"
"Clivus Chordoma[SEP][CLS]skull base chordoma","1"
"Cerebritis[SEP][CLS]primary ciliary dyskinesia","0"
"Sebaceous Carcinoma[SEP][CLS]sebaceous carcinoma","1"
"Femoral Neuropathy[SEP][CLS]kidney disease","0"
"Neuroendocrine Neoplasm[SEP][CLS]high grade ependymoma","0"
"Vasculitis[SEP][CLS]eye disease","0"
"Hairy Tongue[SEP][CLS]tongue disease","1"
"Nicotine Dependence[SEP][CLS]substance dependence","1"
"Purpura[SEP][CLS]central nervous system disease","0"
"Otorrhea[SEP][CLS]meningioma","0"
"Stress Polycythemia[SEP][CLS]conventional osteosarcoma","0"
"Skin Vascular Disorder[SEP][CLS]skin disease","1"
"Fallopian Tube Adenosarcoma[SEP][CLS]eye disease","0"
"Noninvasive Malignant Thymoma[SEP][CLS]thymoma","1"
"Supratentorial Ependymoma, ZFTA-RELA Fusion-Positive[SEP][CLS]lens disease","0"
"Spindle Cell Hemangioma[SEP][CLS]hemangioma","1"
"Ciliary Body Disorder[SEP][CLS]glomerulonephritis","0"
"von Willebrand Disease, Type 3[SEP][CLS]von Willebrand's disease","1"
"Central Nervous System Leukemia[SEP][CLS]gallbladder adenocarcinoma","0"
"Hepatoerythropoietic Porphyria[SEP][CLS]acute porphyria","1"
"Seizure Disorder[SEP][CLS]brain disease","1"
"Epididymal Neoplasm[SEP][CLS]syphilis","0"
"Connective Tissue Disorder[SEP][CLS]musculoskeletal system disease","1"
"Smith-Lemli-Opitz Syndrome[SEP][CLS]lipid metabolism disorder","1"
"Fallopian Tube Carcinosarcoma[SEP][CLS]fallopian tube cancer","1"
"Asbestosis[SEP][CLS]Crohn's disease","0"
"Microcephaly[SEP][CLS]liver cancer","0"
"Cholesteatoma[SEP][CLS]keratosis","1"
"Breast Signet Ring Cell Carcinoma[SEP][CLS]breast carcinoma","0"
"Extrahepatic Bile Duct Adenocarcinoma[SEP][CLS]disease of mental health","0"
"Subglottic Carcinoma[SEP][CLS]subglottis cancer","1"
"Differentiated Thyroid Gland Carcinoma[SEP][CLS]thyroid gland adenocarcinoma","1"
"Ovarian Teratoma[SEP][CLS]ovarian germ cell cancer","1"
"Ischemia[SEP][CLS]vascular disease","1"
"Arrhythmogenic Right Ventricular Dysplasia[SEP][CLS]central nervous system lipoma","0"
"Intraocular Retinoblastoma[SEP][CLS]retinoblastoma","1"
"Benign Recurrent Intrahepatic Cholestasis[SEP][CLS]intrahepatic cholestasis","1"
"Hypercalcemic Sarcoidosis[SEP][CLS]carbohydrate metabolic disorder","0"
"Wolfram Syndrome[SEP][CLS]syndrome","1"
"Blind Loop Syndrome[SEP][CLS]intestinal disease","1"
"Chondroid Lipoma[SEP][CLS]lipoma","1"
"Castration-Resistant Prostate Carcinoma[SEP][CLS]prostate carcinoma","1"
"Skin Liposarcoma[SEP][CLS]skin sarcoma","1"
"Periosteal Osteosarcoma[SEP][CLS]peripheral osteosarcoma","1"
"Chronic Inflammatory Demyelinating Polyneuropathy[SEP][CLS]syndrome","0"
"Wolman Disease[SEP][CLS]lysosomal acid lipase deficiency","1"
"Sanfilippo Syndrome[SEP][CLS]brain stem cancer","0"
"Nasal Cavity Disorder[SEP][CLS]gingival overgrowth","0"
"Pilocytic Astrocytoma[SEP][CLS]ichthyosis","0"
"Choroid Mixed Cell Melanoma[SEP][CLS]malignant choroid melanoma","1"
"Blackwater Fever[SEP][CLS]malaria","1"
"Uterine Corpus Apoplectic Leiomyoma[SEP][CLS]uterine corpus cellular leiomyoma","1"
"Achenbach Syndrome[SEP][CLS]colonic benign neoplasm","0"
"Dermatitis[SEP][CLS]skin disease","1"
"Dengue Fever[SEP][CLS]viral infectious disease","1"
"Placenta Previa[SEP][CLS]intrahepatic cholangiocarcinoma","0"
"Lymphoid Leukemia[SEP][CLS]leukemia","1"
"Vulvar Melanoma[SEP][CLS]vulva cancer","1"
"Cerebral Palsy[SEP][CLS]brain disease","1"
"Penile Sarcomatoid Carcinoma[SEP][CLS]cerebellar astrocytoma","0"
"Urethral Verrucous Carcinoma[SEP][CLS]urethra squamous cell carcinoma","1"
"Retroperitoneal Leiomyosarcoma[SEP][CLS]carcinoma","0"
"45,X/46,XY Mixed Gonadal Dysgenesis[SEP][CLS]gonadal dysgenesis","1"
"HELLP Syndrome[SEP][CLS]meningioma","0"
"Brenner Tumor[SEP][CLS]ovarian benign neoplasm","1"
"Nevus of Ito[SEP][CLS]breast sarcoma","0"
"Granulomatous Colitis[SEP][CLS]well-differentiated liposarcoma","0"
"Ovarian Teratoma[SEP][CLS]renal tubular transport disease","0"
"Von Hippel Lindau Syndrome[SEP][CLS]hemangioblastoma","1"
"Mature Teratoma[SEP][CLS]diabetes mellitus","0"
"Gastrointestinal Stromal Tumor[SEP][CLS]gastrointestinal system cancer","1"
"Papillary Craniopharyngioma[SEP][CLS]Ehlers-Danlos syndrome","0"
"Polyclonal Hypergammaglobulinemia[SEP][CLS]skin disease","0"
"Transitional Cell Papilloma[SEP][CLS]testicular yolk sac tumor","0"
"Ovarian Small Cell Carcinoma, Pulmonary-Type[SEP][CLS]myeloid neoplasm","0"
"Vaginal Yolk Sac Tumor[SEP][CLS]strabismus","0"
"Vagus Nerve Disorder[SEP][CLS]central nervous system adult germ cell tumor","0"
"Hand Foot and Mouth Disease[SEP][CLS]chronic inflammation of lacrimal passage","0"
"Obese[SEP][CLS]overnutrition","1"
"Cleft Palate[SEP][CLS]disease of anatomical entity","0"
"Infantile Refsum Disease[SEP][CLS]skin disease","0"
"Childhood Brain Germinoma[SEP][CLS]carcinosarcoma","0"
"B-Cell Prolymphocytic Leukemia[SEP][CLS]agnosia","0"
"Nasopharyngitis[SEP][CLS]stomach cancer","0"
"Bone Liposarcoma[SEP][CLS]osteosarcoma","1"
"Cole-Carpenter Syndrome[SEP][CLS]congenital heart disease","0"
"Acute Suppurative Thyroiditis[SEP][CLS]thyroiditis","1"
"Bone Leiomyosarcoma[SEP][CLS]leiomyosarcoma","1"
"Adult Cystic Nephroma[SEP][CLS]nephroma","1"
"Polycythemia Neonatorum[SEP][CLS]polycythemia","1"
"Splenic Disorder[SEP][CLS]lymphatic system disease","1"
"Childhood Medulloblastoma[SEP][CLS]medulloblastoma","1"
"Aseptic Meningitis[SEP][CLS]meningitis","1"
"Ovarian Adenosarcoma[SEP][CLS]ovarian carcinosarcoma","1"
"Hereditary Clear Cell Renal Cell Carcinoma[SEP][CLS]hereditary renal cell carcinoma","1"
"Germ Cell Tumor[SEP][CLS]cell type cancer","1"
"Papillary Transitional Cell Carcinoma[SEP][CLS]transitional cell carcinoma","1"
"COVID-19 Infection[SEP][CLS]Coronavirus infectious disease","1"
"Combined Lung Small Cell Carcinoma[SEP][CLS]myopathy","0"
"Syndrome of Apparent Mineralocorticoid Excess[SEP][CLS]cell type cancer","0"
"Adrenal Gland Ganglioneuroblastoma[SEP][CLS]congenital heart disease","0"
"Croup[SEP][CLS]lymphatic system disease","0"
"Partial Retinal Arterial Occlusion[SEP][CLS]retinal artery occlusion","1"
"Skull Base Chordoma[SEP][CLS]gastritis","0"
"Malaria[SEP][CLS]keratitis","0"
"Cerebrotendinous Xanthomatosis[SEP][CLS]thyroid gland disease","0"
"Open Angle Glaucoma[SEP][CLS]transient hypogammaglobulinemia","0"
"Neuroblastoma[SEP][CLS]autonomic nervous system neoplasm","1"
"Glottis Verrucous Carcinoma[SEP][CLS]extrinsic cardiomyopathy","0"
"Onchocerciasis[SEP][CLS]hyperpituitarism","0"
"Paralytic Ileus[SEP][CLS]eccrine sweat gland cancer","0"
"Angiocentric Glioma[SEP][CLS]low grade glioma","1"
"Childhood Central Nervous System Germinoma[SEP][CLS]conjunctivitis","0"
"Hemoglobin C Disease[SEP][CLS]hemoglobinopathy","1"
"Anal Canal Cloacogenic Carcinoma[SEP][CLS]amnestic disorder","0"
"Vasomotor Rhinitis[SEP][CLS]myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1","0"
"Intravenous Leiomyomatosis[SEP][CLS]glottis squamous cell carcinoma","0"
"Miller Fisher Syndrome[SEP][CLS]Guillain-Barre syndrome","1"
"Venous Hemangioma[SEP][CLS]heart cancer","0"
"Malignant Pylorus Neoplasm[SEP][CLS]salivary gland cancer","0"
"Non-Proliferative Diabetic Retinopathy[SEP][CLS]diabetic retinopathy","1"
"Leukorrhea[SEP][CLS]vaginal discharge","1"
"Ovarian Malignant Mesothelioma[SEP][CLS]ovarian cancer","1"
"Adult Cerebellar Neoplasm[SEP][CLS]cerebellum cancer","1"
"Fibrous Synovial Sarcoma[SEP][CLS]synovial sarcoma","1"
"Macular Corneal Dystrophy[SEP][CLS]syndrome","0"
"Porocarcinoma[SEP][CLS]eccrine sweat gland cancer","1"
"Pulmonary Alveolar Proteinosis[SEP][CLS]severe combined immunodeficiency","0"
"Testicular Yolk Sac Tumor, Macrocystic Pattern[SEP][CLS]testicular yolk sac tumor","1"
"Cervical Mucinous Adenocarcinoma, Intestinal-Type[SEP][CLS]cervical mucinous adenocarcinoma","1"
"Breast Fibrocystic Change, Non-Proliferative Type[SEP][CLS]cervical adenocarcinoma","0"
"Posterior Uveitis[SEP][CLS]panuveitis","1"
"Thyroid Gland Papillary and Follicular Carcinoma[SEP][CLS]thyroid gland papillary carcinoma","1"
"Vulvar Alveolar Soft Part Sarcoma[SEP][CLS]urethral disease","0"
"Acute Myelomonocytic Leukemia[SEP][CLS]acute myeloid leukemia","1"
"Stress Polycythemia[SEP][CLS]acquired polycythemia","1"
"Ischemic Fasciitis[SEP][CLS]fasciitis","1"
"Prostatic Urethral Malignant Neoplasm[SEP][CLS]basal cell carcinoma","0"
"Juvenile Breast Papillomatosis[SEP][CLS]artery disease","0"
"Internal Strabismus[SEP][CLS]corneal disease","0"
"Urachal Urothelial Carcinoma[SEP][CLS]bladder urachal carcinoma","1"
"Corneal Abscess[SEP][CLS]deep keratitis","1"
"Retinitis[SEP][CLS]retinal disease","1"
"Mucin-Rich Endometrial Endometrioid Adenocarcinoma[SEP][CLS]muscle benign neoplasm","0"
"Primary Lateral Sclerosis[SEP][CLS]motor neuron disease","1"
"B Acute Lymphoblastic Leukemia with t(12;21)(p13.2;q22.1); ETV6-RUNX1[SEP][CLS]chronic polyneuropathy","0"
"Cervical Verrucous Carcinoma[SEP][CLS]cervical squamous cell carcinoma","1"
"Papillary Cystadenocarcinoma[SEP][CLS]disorder of sexual development","0"
"Selective IgD Immunodeficiency[SEP][CLS]cranial nerve malignant neoplasm","0"
"Mediastinal Ganglioneuroblastoma[SEP][CLS]malignant mediastinal neurogenic neoplasm","1"
"Retinitis[SEP][CLS]synucleinopathy","0"
"Pilomatrical Carcinoma[SEP][CLS]heart valve disease","0"
"Urethritis[SEP][CLS]urethral disease","1"
"Breast Sebaceous Carcinoma[SEP][CLS]cranial nerve palsy","0"
"Hypokalemic Periodic Paralysis[SEP][CLS]refractory hematologic cancer","0"
"Stage IVB Bladder Cancer[SEP][CLS]bladder carcinoma","1"
"Pyruvate Dehydrogenase Deficiency[SEP][CLS]skin disease","0"
"Anal Glands Adenocarcinoma[SEP][CLS]choriocarcinoma of the testis","0"
"Tetanus[SEP][CLS]myeloproliferative neoplasm","0"
"Antisocial Personality Disorder[SEP][CLS]personality disorder","1"
"Fabry Disease[SEP][CLS]apocrine sweat gland neoplasm","0"
"Breast Mucinous Carcinoma[SEP][CLS]skin benign neoplasm","0"
"Downward Ocular Deviation[SEP][CLS]eye lymphoma","0"
"Holmes-Adie Syndrome[SEP][CLS]syndrome","1"
"Nevoid Basal Cell Carcinoma Syndrome[SEP][CLS]syndrome","1"
"Spinal Muscular Atrophy of Childhood[SEP][CLS]spinal muscular atrophy","1"
"Lateral Wall of the Bladder[SEP][CLS]urinary bladder cancer","1"
"Multiple Intraspinal Meningiomas[SEP][CLS]spinal canal and spinal cord meningioma","1"
"Chorioretinitis[SEP][CLS]eye disease","1"
"Ovarian Monodermal and Highly Specialized Teratoma[SEP][CLS]osteosarcoma","0"
"Broad Ligament Adenocarcinoma[SEP][CLS]gonadal dysgenesis","0"
"Lung Disorder[SEP][CLS]cranial nerve malignant neoplasm","0"
"Essential Tremor[SEP][CLS]migraine","0"
"Vaginal Adenosarcoma[SEP][CLS]vaginal carcinosarcoma","1"
"Corneal Disorder[SEP][CLS]endolymphatic hydrops","0"
"Invasive Bladder Plasmacytoid Urothelial Carcinoma[SEP][CLS]invasive bladder transitional cell carcinoma","1"
"Hemoglobinopathy[SEP][CLS]congenital hemolytic anemia","1"
"Lung Large Cell Carcinoma with Rhabdoid Phenotype[SEP][CLS]stomach cancer","0"
"Nelson Syndrome[SEP][CLS]hormone producing pituitary cancer","0"
"Transitional Meningioma[SEP][CLS]acquired polycythemia","0"
"Leigh Disease[SEP][CLS]cytochrome-c oxidase deficiency disease","1"
"Middle Ear Polyp[SEP][CLS]blood platelet disease","0"
"Zollinger Ellison Syndrome[SEP][CLS]syndrome","1"
"Breast Mucinous Carcinoma[SEP][CLS]breast adenocarcinoma","1"
"Histrionic Personality Disorder[SEP][CLS]arteriosclerosis","0"
"Testicular Yolk Sac Tumor, Myxomatous Pattern[SEP][CLS]parasitic helminthiasis infectious disease","0"
"Cerebellopontine Angle Neoplasm[SEP][CLS]viral infectious disease","0"
"Retinal Cell Neoplasm[SEP][CLS]retinal cancer","1"
"Breast Malignant Myoepithelioma[SEP][CLS]breast carcinoma","1"
"Pacinian Neurofibroma[SEP][CLS]neurofibroma","1"
"Malignant Gastric Granular Cell Tumor[SEP][CLS]stomach cancer","1"
"Transitional Cell Papilloma[SEP][CLS]papilloma","1"
"Hydronephrosis[SEP][CLS]urinary tract obstruction","1"
"Liver Inflammatory Myofibroblastic Tumor[SEP][CLS]liver disease","1"
"B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH[SEP][CLS]synovial sarcoma","0"
"Necrotizing Gastritis[SEP][CLS]extrapulmonary tuberculosis","0"
"Alagille Syndrome[SEP][CLS]organic acidemia","0"
"Childhood Ovarian Immature Teratoma[SEP][CLS]immature teratoma of ovary","1"
"Granulomatous Gastritis[SEP][CLS]optic nerve neoplasm","0"
"Cheilitis[SEP][CLS]kidney angiomyolipoma","0"
"Femoral Neuropathy[SEP][CLS]mononeuropathy","1"
"Fetal Valproate Syndrome[SEP][CLS]syndrome","1"
"Molluscum Contagiosum Virus Infection[SEP][CLS]viral infectious disease","1"
"Arrhythmogenic Right Ventricular Dysplasia[SEP][CLS]intrinsic cardiomyopathy","1"
"Nodular Goiter[SEP][CLS]cholecystitis","0"
"Synovitis[SEP][CLS]connective tissue disease","1"
"Breast Acinic Cell Carcinoma[SEP][CLS]breast adenocarcinoma","1"
"Adult Central Nervous System Germinoma[SEP][CLS]central nervous system germinoma","1"
"Anal Disorder[SEP][CLS]rectal disease","1"
"Granular Cell Leiomyosarcoma[SEP][CLS]cranial nerve malignant neoplasm","0"
"Childhood Central Nervous System Mature Teratoma[SEP][CLS]central nervous system mature teratoma","1"
"Zollinger Ellison Syndrome[SEP][CLS]trigeminal nerve neoplasm","0"
"Essential Hypertension[SEP][CLS]acute myeloid leukemia","0"
"Downward Ocular Deviation[SEP][CLS]strabismus","1"
"Trabecular Adenocarcinoma[SEP][CLS]primary systemic mycosis","0"
"Cushing Disease[SEP][CLS]retinal disease","0"
"Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like Variant[SEP][CLS]breast carcinoma","0"
"Thymoma Type B1[SEP][CLS]thymoma type B","1"
"Ganglioneuroblastoma, Intermixed[SEP][CLS]extrinsic cardiomyopathy","0"
"Lung Non-Squamous Non-Small Cell Carcinoma[SEP][CLS]penile disease","0"
