"Mixed Germ Cell Tumor[SEP][CLS]embryonal cancer","0"
"Pancreatic Insufficiency[SEP][CLS]pancreas disease","1"
"Vulvar Dystrophy[SEP][CLS]ulceration of vulva","0"
"Composite Lymphoma[SEP][CLS]diffuse large B-cell lymphoma","0"
"Fredrickson Type IV Lipidemia[SEP][CLS]lipid metabolism disorder","0"
"Thyroiditis[SEP][CLS]hypothyroidism","0"
"Jugular Foramen Meningioma[SEP][CLS]posterior fossa meningioma","0"
"Lymphoid Leukemia[SEP][CLS]hematologic cancer","0"
"Corneal Disorder[SEP][CLS]eye disease","1"
"Trichinosis[SEP][CLS]trichostrongyloidiasis","0"
"Non-Hodgkin Lymphoma[SEP][CLS]thymus lymphoma","0"
"Atypical Spitz Nevus[SEP][CLS]nodular malignant melanoma","0"
"Post-Traumatic Stress Disorder[SEP][CLS]neurotic disorder","0"
"Mediastinal Angiosarcoma[SEP][CLS]gallbladder angiosarcoma","0"
"Extratemporal Epilepsy[SEP][CLS]visual epilepsy","0"
"Renal Pelvis Neoplasm[SEP][CLS]nephrogenic adenoma","0"
"Testicular Polyembryoma[SEP][CLS]testicular malignant germ cell cancer","1"
"Giant Cell Tumor[SEP][CLS]fibroosseous pseudotumor of digits","0"
"Incontinentia Pigmenti[SEP][CLS]Dowling-Degos disease","0"
"Diffuse Idiopathic Skeletal Hyperostosis[SEP][CLS]normophosphatemic familial tumoral calcinosis","0"
"Cirrhosis[SEP][CLS]immunoglobulin light chain amyloidosis","0"
"Interstitial Myocarditis[SEP][CLS]autoimmune myocarditis","0"
"Hypertensive Retinopathy[SEP][CLS]eye disease","0"
"Nesidioblastosis[SEP][CLS]hyperinsulinemic hypoglycemia","0"
"Pleomorphic Rhabdomyosarcoma[SEP][CLS]sarcoma","0"
"Epithelioid Hemangioendothelioma[SEP][CLS]vascular cancer","0"
"Childhood Supratentorial Ependymoma, Not Otherwise Specified[SEP][CLS]childhood supratentorial ependymoma","0"
"Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome[SEP][CLS]hereditary arterial and articular multiple calcification syndrome","0"
"Hermaphrodite[SEP][CLS]Mullerian aplasia and hyperandrogenism","0"
"Benign Vaginal Mixed Epithelial and Mesenchymal Neoplasm[SEP][CLS]female reproductive organ benign neoplasm","0"
"Isosporiasis[SEP][CLS]sarcocystosis","0"
"Pituitary Gland Chromophobe Adenoma[SEP][CLS]acidophil adenoma","0"
"Breast Hemangiopericytoma[SEP][CLS]breast cancer","0"
"Ovarian Clear Cell Adenocarcinofibroma[SEP][CLS]ovarian angiosarcoma","0"
"Uterine Disorder[SEP][CLS]reproductive system disease","0"
"Asbestosis[SEP][CLS]berylliosis","0"
"Breast Sebaceous Carcinoma[SEP][CLS]breast metaplastic carcinoma","0"
"Ovarian Clear Cell Adenocarcinofibroma[SEP][CLS]ovarian cancer","1"
"Skin Basosquamous Cell Carcinoma[SEP][CLS]adamantinoid basal cell epithelioma","0"
"Pyruvate Carboxylase Deficiency[SEP][CLS]multiple carboxylase deficiency","0"
"Malignant Spermatic Cord Neoplasm[SEP][CLS]epididymis cancer","0"
"Congenital Septal Defect[SEP][CLS]heart disease","0"
"Desquamative Interstitial Pneumonia[SEP][CLS]lymphoid interstitial pneumonia","0"
"Avoidant Personality Disorder[SEP][CLS]paranoid personality disorder","0"
"Pulmonary Valve Disorder[SEP][CLS]pulmonary valve disease","0"
"Narcissistic Personality Disorder[SEP][CLS]antisocial personality disorder","0"
"Richter Syndrome[SEP][CLS]chronic lymphocytic leukemia/small lymphocytic lymphoma","0"
"Adult Malignant Peripheral Nerve Sheath Tumor[SEP][CLS]peripheral nerve sheath neoplasm","0"
"Primary Carnitine Deficiency[SEP][CLS]alkaptonuria","0"
"Intestinal Perforation[SEP][CLS]intestinal perforation","0"
"Medullomyoblastoma[SEP][CLS]infratentorial cancer","0"
"Nonanaplastic Kidney Wilms Tumor[SEP][CLS]blastema predominant kidney Wilms' tumor","0"
"Obstructive Nephropathy[SEP][CLS]anuria","0"
"Pityriasis Rubra Pilaris[SEP][CLS]lipomatosis","0"
"Central Nervous System Neuroblastoma[SEP][CLS]cerebral lymphoma","0"
"Dermatographism[SEP][CLS]cholinergic urticaria","0"
"Leprosy[SEP][CLS]primary bacterial infectious disease","1"
"Breast Myoepithelial Tumor[SEP][CLS]breast malignant phyllodes tumor","0"
"Voyeurism[SEP][CLS]exhibitionism","0"
"Pituitary Gland Chromophobe Adenoma[SEP][CLS]adenoma","0"
"Adrenocortical Insufficiency[SEP][CLS]adrenal cortex cancer","0"
"Premature Ejaculation[SEP][CLS]hypoactive sexual desire disorder","0"
"Mesangial Proliferative Glomerulonephritis[SEP][CLS]rapidly progressive glomerulonephritis","0"
"Thymoma[SEP][CLS]thymus adenosquamous carcinoma","0"
"Vitamin K Deficiency[SEP][CLS]pyridoxine deficiency anemia","0"
"Lacrimal System Disorder[SEP][CLS]anterior segment dysgenesis","0"
"Scleroderma[SEP][CLS]scleroderma","0"
"Leptospirosis[SEP][CLS]erysipeloid","0"
"Protoplasmic Astrocytoma[SEP][CLS]central nervous system cancer","0"
"Krabbe Disease[SEP][CLS]metachromatic leukodystrophy","0"
"Cervical Adenomyoma[SEP][CLS]cervical Mullerian papilloma","0"
"Vulvar Melanoma[SEP][CLS]vulvar glandular tumor","0"
"Respiratory Syncytial Virus Infection[SEP][CLS]herpangina","0"
"Melanotic Schwannoma[SEP][CLS]neurilemmoma","1"
"Pituitary Gland Necrosis[SEP][CLS]empty sella syndrome","0"
"Persistent Fetal Circulation[SEP][CLS]pulmonary hypertension","1"
"Malignant Frontal Sinus Neoplasm[SEP][CLS]sinonasal undifferentiated carcinoma","0"
"Bladder Diverticulum[SEP][CLS]detrusor sphincter dyssynergia","0"
"Transient Hypogammaglobulinemia[SEP][CLS]X-linked agammaglobulinemia","0"
"Clear Cell Meningioma[SEP][CLS]meningioma","1"
"Morbid Obesity[SEP][CLS]obesity","1"
"Cleft Palate[SEP][CLS]orofacial cleft 12","0"
"Malignant Hard Palate Neoplasm[SEP][CLS]lip cancer","0"
"Periosteal Osteosarcoma[SEP][CLS]bone osteosarcoma","0"
"Unstable Angina[SEP][CLS]coronary stenosis","0"
"Anal Basaloid Carcinoma[SEP][CLS]anus basaloid carcinoma","0"
"Malignant Synovial Neoplasm[SEP][CLS]connective tissue cancer","1"
"Wernicke-Korsakoff Syndrome[SEP][CLS]beriberi","0"
"HELLP Syndrome[SEP][CLS]severe pre-eclampsia","1"
"Neuronitis[SEP][CLS]neurodegenerative disease","0"
"Bare Lymphocyte Syndrome[SEP][CLS]recombinase activating gene 1 deficiency","0"
"Pancreatic Neuroendocrine Carcinoma[SEP][CLS]pancreatic gastrinoma","0"
"Diffuse Leptomeningeal Glioneuronal Tumor[SEP][CLS]multinodular and vacuolating neuronal tumor","0"
"Lecithin Acyltransferase Deficiency[SEP][CLS]Norum disease","0"
"Adenocarcinoma[SEP][CLS]retinal hemangioblastoma","0"
"Lacrimal System Disorder[SEP][CLS]philophthalmiasis","0"
"Toxic Shock Syndrome[SEP][CLS]chlamydia","0"
"Breast Signet Ring Cell Carcinoma[SEP][CLS]breast tubular carcinoma","0"
"Baritosis[SEP][CLS]mixed mineral dust pneumoconiosis","0"
"Preeclampsia[SEP][CLS]malignant hypertension","0"
"Breast Apocrine Carcinoma In Situ[SEP][CLS]breast disease","0"
"Acanthoma[SEP][CLS]acanthoma","0"
"Bronchopulmonary Dysplasia[SEP][CLS]lung cancer","0"
"Vulvar Glandular Neoplasm[SEP][CLS]vulvar melanoma","0"
"Blepharoconjunctivitis[SEP][CLS]noninfectious dermatoses of eyelid","0"
"Blastomycosis[SEP][CLS]primary systemic mycosis","1"
"Thymoma Type B[SEP][CLS]noninvasive malignant thymoma","0"
"Polydactyly[SEP][CLS]congenital generalized lipodystrophy","0"
"Ovarian Malignant Mesothelioma[SEP][CLS]ovarian cancer","1"
"Primary Intracranial Sarcoma, DICER1-Mutant[SEP][CLS]brain sarcoma","1"
"Mental Retardation, Autosomal Dominant 9[SEP][CLS]autosomal dominant intellectual developmental disorder 19","0"
"Substance-Related Disorder[SEP][CLS]cognitive disorder","0"
"Tabes Dorsalis[SEP][CLS]asymptomatic neurosyphilis","0"
"Brain Stem Intraparenchymal Clear Cell Meningioma[SEP][CLS]brainstem intraparenchymal clear cell meningioma","0"
"Intracranial Embryonal Tumor, Not Otherwise Specified[SEP][CLS]central nervous system tumor with BCOR internal tandem duplication","0"
"Peroxisomal Acyl-CoA Oxidase Deficiency[SEP][CLS]alpha-methylacyl-CoA racemase deficiency","0"
"Thyroid Gland Malformation[SEP][CLS]euthyroid sick syndrome","0"
"Skin Acantholytic Squamous Cell Carcinoma[SEP][CLS]keratoacanthoma","0"
"Gastroschisis[SEP][CLS]lethal congenital contracture syndrome","0"
"Emphysematous Cholecystitis[SEP][CLS]emphysematous cholecystitis","0"
"Testicular Polyembryoma[SEP][CLS]testis refractory cancer","0"
"Cytochrome-C Oxidase Deficiency[SEP][CLS]mitochondrial metabolism disease","1"
"Depression[SEP][CLS]atypical depressive disorder","0"
"Richter Syndrome[SEP][CLS]chronic lymphocytic leukemia","1"
"Blepharospasm[SEP][CLS]focal dystonia","1"
"Luminal A Breast Carcinoma[SEP][CLS]breast large cell neuroendocrine carcinoma","0"
"Hypochondriasis[SEP][CLS]disease of mental health","0"
"Distal-Type Epithelioid Sarcoma[SEP][CLS]adult epithelioid sarcoma","0"
"Skin Clear Cell Basal Cell Carcinoma[SEP][CLS]morpheaform basal cell carcinoma","0"
"Vulvar Granular Cell Tumor[SEP][CLS]vulvar seborrheic keratosis","0"
"Cardiac Granular Cell Tumor[SEP][CLS]benign perivascular tumor","0"
"Invasive Bladder Urothelial Carcinoma[SEP][CLS]bladder carcinoma","0"
"Panniculitis[SEP][CLS]skin disease","1"
"Posterior Uveitis[SEP][CLS]posterior uveitis","0"
"CIC-Rearranged Sarcoma[SEP][CLS]CIC-rearranged sarcoma","0"
"Acatalasemia[SEP][CLS]peroxisomal disease","1"
"Egg Allergy[SEP][CLS]nut allergy","0"
"Aleukemic Monocytic Leukemia Cutis[SEP][CLS]aleukemic monocytic leukemia cutis","0"
"Acute Hemorrhagic Encephalitis[SEP][CLS]von Economo's disease","0"
"Skin Appendage Neoplasm[SEP][CLS]eyelid benign neoplasm","0"
"Ovarian Endometrioid Adenocarcinoma[SEP][CLS]ovarian carcinoma","0"
"Benign Teratoma[SEP][CLS]benign teratoma","0"
"Extramammary Paget Disease[SEP][CLS]skin carcinoma","1"
"Alagille Syndrome[SEP][CLS]hepatic vascular disease","0"
"Non-Hodgkin Lymphoma[SEP][CLS]non-Hodgkin lymphoma","0"
"Fallopian Tube Papillary Adenocarcinoma[SEP][CLS]fallopian tube adenocarcinoma","1"
"Malignant Childhood Hemangiopericytoma[SEP][CLS]adult malignant hemangiopericytoma","0"
"Myxoid Glioneuronal Tumor[SEP][CLS]epidural spinal canal angiolipoma","0"
"Gastric Liposarcoma[SEP][CLS]gastrointestinal system cancer","0"
"Chronic Obstructive Pulmonary Disease[SEP][CLS]obstructive lung disease","1"
"Anhidrotic Ectodermal Dysplasia 1[SEP][CLS]Clouston syndrome","0"
"Peripheral Primitive Neuroectodermal Tumor of Soft Tissues[SEP][CLS]soft tissue peripheral neuroepithelioma","0"
"Alagille Syndrome[SEP][CLS]immunoglobulin light chain amyloidosis","0"
"Optic Neuritis[SEP][CLS]Leber hereditary optic neuropathy","0"
"Testicular Yolk Sac Tumor, Myxomatous Pattern[SEP][CLS]enteric pattern testicular yolk sac tumor","0"
"Pulpitis[SEP][CLS]pulp degeneration","0"
"Medulloepithelioma Not Otherwise Specified[SEP][CLS]intracranial primitive neuroectodermal tumor","0"
"Retroperitoneal Germ Cell Tumor[SEP][CLS]retroperitoneal lymphoma","0"
"Adult Liposarcoma[SEP][CLS]pleomorphic liposarcoma","0"
"Barakat Syndrome[SEP][CLS]chromosome 6pter-p24 deletion syndrome","0"
"Ovarian Monodermal Teratoma[SEP][CLS]ovarian biphasic or triphasic teratoma","0"
"Gliomatosis Cerebri[SEP][CLS]atypical teratoid rhabdoid tumor","0"
"Ovarian Rhabdomyosarcoma[SEP][CLS]mediastinum rhabdomyosarcoma","0"
"Medulloepithelioma Not Otherwise Specified[SEP][CLS]cerebrum cancer","0"
"Normocytic Anemia[SEP][CLS]aplastic anemia","0"
"Beta Thalassemia Major[SEP][CLS]beta-thalassemia intermedia","0"
"Echolalia[SEP][CLS]mutism","0"
"Occult Lung Adenocarcinoma[SEP][CLS]lung acinar adenocarcinoma","0"
"Barrett Esophagus[SEP][CLS]gastrointestinal system disease","0"
"Diffuse Hemispheric Glioma, H3 G34-Mutant[SEP][CLS]high grade glioma","0"
"Breast Hemangioma[SEP][CLS]breast leiomyoma","0"
"Acrodermatitis[SEP][CLS]dermatitis","1"
"Diffuse Lipomatosis[SEP][CLS]adiposis dolorosa","0"
"Clear Cell Hepatocellular Carcinoma[SEP][CLS]aflatoxins-related hepatocellular carcinoma","0"
"Oculomotor Nerve Disorder[SEP][CLS]cranial nerve malignant neoplasm","0"
"Sea-Blue Histiocyte Syndrome[SEP][CLS]Krabbe disease","0"
"Lactose Intolerance[SEP][CLS]galactosemia","0"
"Uterine Corpus Dissecting Leiomyoma[SEP][CLS]uterus interstitial leiomyoma","0"
"Breast Peripheral Papilloma[SEP][CLS]sclerosing breast papilloma","0"
"Reticulosarcoma[SEP][CLS]reticulosarcoma","0"
"Complete Trisomy 18 Syndrome[SEP][CLS]chromosome 17q21.31 duplication syndrome","0"
"Osteochondrosis[SEP][CLS]osteochondritis dissecans","0"
"Porokeratosis[SEP][CLS]palmoplantar keratosis","0"
"Childhood Choroid Plexus Neoplasm[SEP][CLS]cerebral ventricle cancer","0"
"Marshall Syndrome[SEP][CLS]hypohidrotic ectodermal dysplasia","0"
"Lecithin Acyltransferase Deficiency[SEP][CLS]Tangier disease","0"
"Liver Rhabdomyosarcoma[SEP][CLS]liver sarcoma","1"
"Nephritis[SEP][CLS]dioctophymiasis","0"
"Arthropathy in Behcet's Syndrome[SEP][CLS]hydrarthrosis","0"
"Silicosis[SEP][CLS]pneumoconiosis","1"
"Neurodermatitis[SEP][CLS]spongiotic dermatitis","0"
"Monkeypox[SEP][CLS]viral gastritis","0"
"Skull Neoplasm[SEP][CLS]bone cancer","1"
"Tubular Adenocarcinoma[SEP][CLS]pancreatic adenocarcinoma","0"
"Cerebellopontine Angle Embryonal Tumor, Not Otherwise Specified[SEP][CLS]cerebellopontine angle tumor","1"
"Placental Site Trophoblastic Tumor[SEP][CLS]gestational choriocarcinoma","0"
"Ebola Hemorrhagic Fever[SEP][CLS]hepatitis E","0"
"Chronic Toxic Polyneuropathy[SEP][CLS]chronic toxic polyneuropathy","0"
"Sarcomatoid Transitional Cell Carcinoma[SEP][CLS]renal pelvis transitional cell carcinoma","0"
"Melanocytic Medulloblastoma[SEP][CLS]cerebellar vermis medulloblastoma","0"
"Cellular Congenital Mesoblastic Nephroma[SEP][CLS]cellular congenital mesoblastic nephroma","0"
"Ovarian Cystic Teratoma[SEP][CLS]childhood mature teratoma of the ovary","0"
"Ataxia with Isolated Vitamin E Deficiency[SEP][CLS]vitamin metabolic disorder","1"
"Testicular Torsion[SEP][CLS]spermatic cord torsion","0"
"Bladder Small Cell Neuroendocrine Carcinoma[SEP][CLS]Jewett-Marshall bladder cancer","0"
"Retinal Arterial Branch Occlusion[SEP][CLS]retinal vascular occlusion","0"
"Childhood Cerebral Astrocytoma[SEP][CLS]parietal lobe neoplasm","0"
"Jugular Foramen Schwannoma[SEP][CLS]neurilemmoma","0"
"Hypothalamic Neoplasm[SEP][CLS]thalamic neoplasm","0"
"Cranial Nerve IX Palsy[SEP][CLS]abducens nerve palsy","0"
"Proteus Syndrome[SEP][CLS]Cowden syndrome","0"
"Methemoglobinemia[SEP][CLS]hemoglobin E disease","0"
"Marburg Virus Disease[SEP][CLS]adult T-cell leukemia/lymphoma","0"
"Chronic Inflammatory Demyelinating Polyneuropathy[SEP][CLS]autoimmune optic neuritis","0"
"Malignant Synovial Neoplasm[SEP][CLS]malignant giant cell tumor","0"
"Invasive Bladder Microcystic Urothelial Carcinoma[SEP][CLS]infiltrating bladder lymphoepithelioma-like carcinoma","0"
"Henoch-Schönlein Purpura[SEP][CLS]allergic cutaneous vasculitis","0"
"Meningothelial Meningioma[SEP][CLS]petrous apex meningioma","0"
"Cemento-Ossifying Fibroma[SEP][CLS]fibroosseous pseudotumor of digits","0"
"Atypical Spindle Cell/Pleomorphic Lipomatous Tumor[SEP][CLS]liposarcoma","0"
"Hyperdiploid B Lymphoblastic Leukemia/Lymphoma[SEP][CLS]B-lymphoblastic leukemia/lymphoma","1"
"Inferolateral Myocardial Infarction by ECG Finding[SEP][CLS]inferolateral myocardial infarct","0"
"Peripheral Nerve Schwannoma[SEP][CLS]neuroma","0"
"Infantile Refsum Disease[SEP][CLS]glutaric acidemia type 3","0"
"Brain Stem Astrocytoma[SEP][CLS]high grade glioma","0"
"Buerger Disease[SEP][CLS]mesenteric vascular occlusion","0"
"Erythromelalgia[SEP][CLS]neuropathy","1"
"Spindle Cell Hemangioma[SEP][CLS]spindle cell hemangioma","0"
"Lipoadenoma[SEP][CLS]adenoma","1"
"Small Cell Osteosarcoma[SEP][CLS]conventional osteosarcoma","1"
"Renal Pelvis Papillary Urothelial Neoplasm[SEP][CLS]renal pelvis benign neoplasm","1"
"Bone Leiomyosarcoma[SEP][CLS]mediastinum leiomyosarcoma","0"
"Intestinal Disorder[SEP][CLS]peritonitis","0"
"Cholesteatoma[SEP][CLS]acrokeratosis verruciformis","0"
"Breast Rhabdomyosarcoma[SEP][CLS]breast liposarcoma","0"
"Nodular Hidradenoma[SEP][CLS]eccrine papillary adenoma","0"
"Friedreich Ataxia[SEP][CLS]autosomal recessive spinocerebellar ataxia 13","0"
"Connective Tissue Disorder[SEP][CLS]musculoskeletal system cancer","0"
"Dyschromatosis Symmetrica Hereditaria[SEP][CLS]skin disease","0"
"Refsum Disease[SEP][CLS]medium chain acyl-CoA dehydrogenase deficiency","0"
"Ectomesenchymoma[SEP][CLS]central nervous system mesenchymal non-meningothelial tumor","1"
"Secondary Parkinsonism[SEP][CLS]myoclonic cerebellar dyssynergia","0"
"Juvenile Xanthogranuloma[SEP][CLS]histiocytosis","0"
"Serous Surface Papilloma[SEP][CLS]cervix squamous papilloma","0"
"Small Intestinal Neoplasm[SEP][CLS]colonic benign neoplasm","0"
"Cribriform Carcinoma[SEP][CLS]lipid-rich carcinoma","0"
"Bladder Mucinous Adenocarcinoma[SEP][CLS]bladder adenocarcinoma","1"
"Autonomic Nervous System Neoplasm[SEP][CLS]autonomic nervous system neoplasm","0"
"Retroperitoneal Sarcoma[SEP][CLS]retroperitoneal sarcoma","0"
"Tabes Dorsalis[SEP][CLS]parenchymatous neurosyphilis","0"
"Orofaciodigital Syndrome Type 6[SEP][CLS]Joubert syndrome 26","0"
"Anorexia Nervosa[SEP][CLS]specific developmental disorder","0"
"Cervical Atypical Polypoid Adenomyoma[SEP][CLS]cervical atypical polypoid adenomyoma","0"
"Deep Fibrous Histiocytoma[SEP][CLS]immune system organ benign neoplasm","1"
"Lewy Body Dementia[SEP][CLS]vascular dementia","0"
"B Acute Lymphoblastic Leukemia with t(v;11q23.3); KMT2A Rearranged[SEP][CLS]B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like","0"
"Omphalocele[SEP][CLS]non-congenital cyst of kidney","0"
"Collagenous Colitis[SEP][CLS]microscopic colitis","1"
"Lysinuric Protein Intolerance[SEP][CLS]beta-ketothiolase deficiency","0"
"Sclerosteosis[SEP][CLS]bone remodeling disease","0"
"Uveomeningoencephalitic Syndrome[SEP][CLS]alopecia areata","0"
"Acute Hemorrhagic Encephalitis[SEP][CLS]postinfectious encephalitis","0"
"Focal Embolic Glomerulonephritis[SEP][CLS]glomerulonephritis","1"
"Leukemia[SEP][CLS]histiocytic and dendritic cell cancer","0"
"Hyperlipoproteinemia, Type II[SEP][CLS]hyperlipoproteinemia type III","0"
"Eating Disorder[SEP][CLS]tic disorder","0"
"Fasciolopsiasis[SEP][CLS]angiostrongyliasis","0"
"Urethral Urothelial Papilloma[SEP][CLS]urethral benign neoplasm","1"
"Breast Adenoid Cystic Carcinoma[SEP][CLS]sebaceous breast carcinoma","0"
"Hypoplastic Right Heart Syndrome[SEP][CLS]congenital heart disease","1"
"Whipple Disease[SEP][CLS]gastrointestinal system disease","0"
